,Feature,Coefficient,Importance
8111,tbi_status_TBI____Other___cGy__fractionated|prim_disease_hct_MPN,0.913336772987897,0.913336772987897
4185,dri_score_High___TED_AML_case__missing_cytogenetics|gvhd_proph_FK__MMF____others,0.9132841862724297,0.9132841862724297
5903,psych_disturb_Not_done|tbi_status_TBI____Other___cGy__unknown_dose,0.9132392058133592,0.9132392058133592
9489,renal_issue_Not_done|cyto_score_detail_Not_tested,-0.9132367895986655,0.9132367895986655
6660,cyto_score_Not_tested|cyto_score_detail_Intermediate,0.9130851100818975,0.9130851100818975
15005,hepatic_severe_Not_done|gvhd_proph_No_GvHD_Prophylaxis,0.9130357066145234,0.9130357066145234
10705,prim_disease_hct_IIS|cmv_status_negpos,0.9129841415905766,0.9129841415905766
9821,pulm_severe_Not_done|cmv_status_negpos,-0.9127189559952276,0.9127189559952276
8429,tbi_status_TBI____Other___cGy__unknown_dose|gvhd_proph_Cyclophosphamide_alone,-0.9125237835171123,0.9125237835171123
4490,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|gvhd_proph_CSA___MMF____others_not_FK_,-0.9124529054669486,0.9124529054669486
3691,hla_low_res_8|tce_match_GvH_non_permissive,-0.9123661086574687,0.9123661086574687
13861,conditioning_intensity_No_drugs_reported|hepatic_severe_Yes,-0.9115694486226886,0.9115694486226886
11048,prim_disease_hct_MDS|obesity_No,0.9114940308581447,0.9114940308581447
2134,year_hct|cyto_score_Not_tested,-0.9114867615313713,0.9114867615313713
4927,dri_score_Missing_value|ethnicity_Not_Hispanic_or_Latino,-0.9113693919028834,0.9113693919028834
6645,cyto_score_Not_tested|cmv_status_negneg,0.9112394298432271,0.9112394298432271
9803,pulm_severe_Not_done|prim_disease_hct_AML,-0.9104700770391874,0.9104700770391874
6199,cyto_score_Intermediate|renal_issue_Not_done,-0.910410162078394,0.910410162078394
12813,tce_imm_match_P_G|pulm_moderate_No,-0.9099398217826771,0.9099398217826771
12386,tce_imm_match_H_B|cyto_score_detail_Missing_value,0.9097824517029154,0.9097824517029154
11727,prim_disease_hct_Solid_tumor|tce_imm_match_P_B,-0.9097503341297779,0.9097503341297779
5069,dri_score_N_A___disease_not_classifiable|cyto_score_detail_TBD,-0.909709664320894,0.909709664320894
10412,prim_disease_hct_HD|mrd_hct_Negative,0.909286592554069,0.909286592554069
7315,diabetes_Not_done|prim_disease_hct_HD,0.9092087978298546,0.9092087978298546
10441,prim_disease_hct_HD|gvhd_proph_No_GvHD_Prophylaxis,0.9092087978063332,0.9092087978063332
7391,diabetes_Not_done|gvhd_proph_No_GvHD_Prophylaxis,0.9092087977310378,0.9092087977310378
15180,prior_tumor_Not_done|hepatic_mild_Yes,0.9087848587845653,0.9087848587845653
12198,cmv_status_pospos|tce_imm_match_P_G,-0.9086560125728657,0.9086560125728657
9616,renal_issue_Yes|ethnicity_Non_resident_of_the_U_S_,0.9083837058245728,0.9083837058245728
5096,dri_score_N_A___disease_not_classifiable|peptic_ulcer_No,0.9082243496931911,0.9082243496931911
15870,gvhd_proph_Missing_value|cardiac_No,-0.9081833027837934,0.9081833027837934
15854,gvhd_proph_Missing_value|race_group_Black_or_African_American,0.9077577271404551,0.9077577271404551
6408,cyto_score_Missing_value|prior_tumor_Not_done,0.9076276639638586,0.9076276639638586
13914,conditioning_intensity_No_drugs_reported|pulm_moderate_Yes,-0.9075962963152492,0.9075962963152492
13329,cyto_score_detail_Missing_value|in_vivo_tcd_Yes,-0.9070428139621471,0.9070428139621471
9542,renal_issue_Not_done|sex_match_M_F,0.9069919270257925,0.9069919270257925
12588,tce_imm_match_Missing_value|hepatic_severe_Not_done,-0.9068423800871004,0.9068423800871004
11814,prim_disease_hct_Solid_tumor|pulm_moderate_Yes,0.9067678060603905,0.9067678060603905
13237,cyto_score_detail_Intermediate|conditioning_intensity_N_A__F_pre_TED__not_submitted,-0.9065425954640933,0.9065425954640933
7312,diabetes_Not_done|prim_disease_hct_ALL,0.9062766495266493,0.9062766495266493
5050,dri_score_N_A___disease_not_classifiable|cmv_status_negneg,0.9061095589402414,0.9061095589402414
2264,year_hct|donor_related_Multiple_donor__non_UCB_,0.9057415137401672,0.9057415137401672
7519,diabetes_Yes|gvhd_proph_Cyclophosphamide_alone,-0.9055877083243645,0.9055877083243645
14156,ethnicity_Non_resident_of_the_U_S_|gvhd_proph_FKalone,0.905406292150925,0.905406292150925
7037,cyto_score_TBD|renal_issue_Yes,0.9051705132951144,0.9051705132951144
10628,prim_disease_hct_IEA|obesity_Yes,0.9048289848056222,0.9048289848056222
9567,renal_issue_Not_done|pulm_moderate_Yes,0.9042068715601205,0.9042068715601205
9838,pulm_severe_Not_done|cyto_score_detail_Poor,-0.9033252196207204,0.9033252196207204
10141,prim_disease_hct_ALL|pulm_moderate_Not_done,-0.9028213756197958,0.9028213756197958
5053,dri_score_N_A___disease_not_classifiable|cmv_status_pospos,0.9027325568719399,0.9027325568719399
11010,prim_disease_hct_IPA|pulm_moderate_Yes,0.9025599792065843,0.9025599792065843
5052,dri_score_N_A___disease_not_classifiable|cmv_status_posneg,0.9025064358047823,0.9025064358047823
9913,pulm_severe_Not_done|pulm_moderate_No,0.9022586040031602,0.9022586040031602
14533,mrd_hct_Positive|gvhd_proph_CDselect_alone,0.9019696749089534,0.9019696749089534
10393,prim_disease_hct_HD|rituximab_Yes,0.9008536799997225,0.9008536799997225
5928,psych_disturb_Not_done|prim_disease_hct_NHL,-0.9004017204178121,0.9004017204178121
13269,cyto_score_detail_Intermediate|gvhd_proph_Cyclophosphamide____others,0.900174328340257,0.900174328340257
4183,dri_score_High___TED_AML_case__missing_cytogenetics|gvhd_proph_Cyclophosphamide____others,0.9000231164229302,0.9000231164229302
5737,dri_score_Very_high|pulm_moderate_No,0.8988481456211359,0.8988481456211359
13275,cyto_score_detail_Intermediate|gvhd_proph_Missing_value,0.8980279095373186,0.8980279095373186
14828,tce_match_Missing_value|gvhd_proph_CDselect_alone,-0.8978508657061427,0.8978508657061427
9556,renal_issue_Not_done|tce_div_match_Permissive_mismatched,0.8974451690573348,0.8974451690573348
12144,cmv_status_posneg|peptic_ulcer_Not_done,-0.8973078331067433,0.8973078331067433
14007,conditioning_intensity_TBD|peptic_ulcer_Not_done,-0.8972290552872519,0.8972290552872519
11237,prim_disease_hct_NHL|rituximab_Yes,-0.8970609338430038,0.8970609338430038
9910,pulm_severe_Not_done|cardiac_No,0.8965035726971884,0.8965035726971884
16375,tce_div_match_GvH_non_permissive|cardiac_Not_done,-0.8964713059662983,0.8964713059662983
9410,renal_issue_No|gvhd_proph_FK__MMF____others,0.8962982614095829,0.8962982614095829
10076,prim_disease_hct_ALL|obesity_No,0.8952403174628787,0.8952403174628787
11024,prim_disease_hct_MDS|tce_imm_match_H_B,-0.894987755594165,0.894987755594165
15925,gvhd_proph_Other_GVHD_Prophylaxis|hepatic_mild_No,-0.8949447628740037,0.8949447628740037
13099,rituximab_Yes|prior_tumor_Yes,0.8944128898005381,0.8944128898005381
12596,tce_imm_match_Missing_value|gvhd_proph_CDselect_alone,-0.8938638463696114,0.8938638463696114
12893,tce_imm_match_P_H|melphalan_dose_Missing_value,0.8937646394674017,0.8937646394674017
7082,cyto_score_TBD|conditioning_intensity_No_drugs_reported,0.8930086959226484,0.8930086959226484
12164,cmv_status_posneg|rheum_issue_Not_done,-0.892888196257461,0.892888196257461
3686,hla_low_res_8|obesity_Yes,0.8927466538794522,0.8927466538794522
8489,tbi_status_TBI____Other__unknown_dose|prim_disease_hct_IMD,-0.8923234596109747,0.8923234596109747
10437,prim_disease_hct_HD|gvhd_proph_FK__MTX____others_not_MMF_,0.8908346286593248,0.8908346286593248
9098,vent_hist_No|prim_disease_hct_AML,0.8907080118297404,0.8907080118297404
8380,tbi_status_TBI____Other___cGy__unknown_dose|tce_imm_match_H_H,-0.8905240772568315,0.8905240772568315
1387,hla_match_dqb1_high|gvhd_proph_Parent_Q___yes__but_no_agent,0.8902739820180459,0.8902739820180459
15714,gvhd_proph_FK__MMF____others|hepatic_mild_Yes,-0.8900005101740324,0.8900005101740324
15823,gvhd_proph_FKalone|hepatic_mild_No,-0.8899905146960928,0.8899905146960928
2324,hla_match_a_high|renal_issue_Not_done,0.889963028996028,0.889963028996028
15061,hepatic_severe_Yes|gvhd_proph_TDEPLETION____other,0.8899629597858817,0.8899629597858817
15855,gvhd_proph_Missing_value|race_group_More_than_one_race,0.8898942252615107,0.8898942252615107
10571,prim_disease_hct_HIS|tce_div_match_HvG_non_permissive,0.8897558766987845,0.8897558766987845
5619,dri_score_Very_high|vent_hist_Yes,0.8897457447485029,0.8897457447485029
15062,hepatic_severe_Yes|gvhd_proph_TDEPLETION_alone,0.8895066510314737,0.8895066510314737
11546,prim_disease_hct_PCD|conditioning_intensity_N_A__F_pre_TED__not_submitted,-0.8889422756256522,0.8889422756256522
9364,renal_issue_No|tce_imm_match_P_H,-0.8887300745946538,0.8887300745946538
9220,vent_hist_Yes|prim_disease_hct_HD,-0.8885607648255939,0.8885607648255939
5654,dri_score_Very_high|tce_imm_match_P_H,0.8872157977452775,0.8872157977452775
13445,cyto_score_detail_Not_tested|race_group_Asian,-0.885901981612752,0.885901981612752
12242,cmv_status_pospos|gvhd_proph_CSA_alone,0.8855571117940233,0.8855571117940233
12145,cmv_status_posneg|peptic_ulcer_Yes,0.8854690386268083,0.8854690386268083
11203,prim_disease_hct_MPN|tce_div_match_GvH_non_permissive,0.8849137602331947,0.8849137602331947
15342,peptic_ulcer_Not_done|pulm_moderate_Yes,-0.8846245452905377,0.8846245452905377
12786,tce_imm_match_P_G|rheum_issue_No,-0.8844265976292629,0.8844265976292629
7293,diabetes_Not_done|tbi_status_TBI_Other_LesserEqualcGY,0.8843668109986856,0.8843668109986856
11577,prim_disease_hct_PCD|gvhd_proph_CSA_alone,0.883987341249868,0.883987341249868
8487,tbi_status_TBI____Other__unknown_dose|prim_disease_hct_IEA,0.8837763584154368,0.8837763584154368
11290,prim_disease_hct_NHL|rheum_issue_No,0.8835474719784596,0.8835474719784596
9894,pulm_severe_Not_done|race_group_Black_or_African_American,-0.8834579221062115,0.8834579221062115
11487,prim_disease_hct_Other_leukemia|gvhd_proph_Other_GVHD_Prophylaxis,0.8827840301448405,0.8827840301448405
14023,conditioning_intensity_TBD|gvhd_proph_Parent_Q___yes__but_no_agent,0.8824046024838023,0.8824046024838023
13328,cyto_score_detail_Missing_value|in_vivo_tcd_No,-0.8817425912538519,0.8817425912538519
4186,dri_score_High___TED_AML_case__missing_cytogenetics|gvhd_proph_FK__MTX____others_not_MMF_,0.8816808136927228,0.8816808136927228
8165,tbi_status_TBI____Other___cGy__fractionated|peptic_ulcer_No,0.8814533974366943,0.8814533974366943
10249,prim_disease_hct_AML|cardiac_No,-0.8808126864145569,0.8808126864145569
3223,hla_match_b_high|gvhd_proph_CSA___MTX____others_not_MMF_FK_,-0.8802133466506308,0.8802133466506308
8221,tbi_status_TBI____Other___cGy__single|vent_hist_No,0.8801088882500926,0.8801088882500926
9634,renal_issue_Yes|prior_tumor_Yes,0.8800746331909756,0.8800746331909756
7577,tbi_status_TBI_Other_GreatercGY|pulm_severe_Not_done,0.8793913531992319,0.8793913531992319
5551,dri_score_TBD_cytogenetics|gvhd_proph_Cyclophosphamide____others,0.8783483142544309,0.8783483142544309
11112,prim_disease_hct_MDS|pulm_moderate_No,0.8778257681518848,0.8778257681518848
13818,conditioning_intensity_N_A__F_pre_TED__not_submitted|sex_match_M_M,0.8772321995583097,0.8772321995583097
10254,prim_disease_hct_AML|pulm_moderate_Yes,0.8765799608721707,0.8765799608721707
8736,arrhythmia_Not_done|prim_disease_hct_IEA,0.8763425605225785,0.8763425605225785
11529,prim_disease_hct_PCD|tce_imm_match_H_B,-0.875874947265243,0.875874947265243
6849,cyto_score_Other|gvhd_proph_TDEPLETION_alone,-0.8753491581170662,0.8753491581170662
15589,gvhd_proph_CSA_alone|race_group_More_than_one_race,0.8745085917165762,0.8745085917165762
14284,obesity_No|gvhd_proph_Cyclophosphamide____others,-0.8742890067777163,0.8742890067777163
2399,hla_match_a_high|gvhd_proph_CSA____others_not_FK_MMF_MTX_,-0.8742005013748068,0.8742005013748068
8441,tbi_status_TBI____Other___cGy__unknown_dose|rheum_issue_Not_done,0.8739754648797933,0.8739754648797933
865,hla_low_res_6|rheum_issue_No,-0.8736475410034552,0.8736475410034552
8825,arrhythmia_Not_done|race_group_Native_Hawaiian_or_other_Pacific_Islander,0.8731468344291302,0.8731468344291302
4457,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|cyto_score_detail_Not_tested,-0.873069884858007,0.873069884858007
7472,diabetes_Yes|tce_imm_match_P_B,-0.8727613519727887,0.8727613519727887
15715,gvhd_proph_FK__MMF____others|tce_div_match_GvH_non_permissive,-0.8723897046822481,0.8723897046822481
15754,gvhd_proph_FK__MTX____others_not_MMF_|tce_div_match_HvG_non_permissive,-0.8719874809111783,0.8719874809111783
1110,hla_high_res_10|diabetes_Not_done,-0.8715508556802585,0.8715508556802585
7789,tbi_status_TBI_Other_LesserEqualcGY|gvhd_proph_Missing_value,-0.8714224876198517,0.8714224876198517
1834,hla_match_drb1_low|prim_disease_hct_Other_acute_leukemia,0.8709261295063393,0.8709261295063393
9100,vent_hist_No|prim_disease_hct_HD,0.869294123533628,0.869294123533628
10506,prim_disease_hct_HIS|cyto_score_detail_Not_tested,0.8689731018548534,0.8689731018548534
15587,gvhd_proph_CSA_alone|race_group_Asian,0.8689265793503875,0.8689265793503875
7638,tbi_status_TBI_Other_GreatercGY|hepatic_severe_Not_done,-0.8688944079269609,0.8688944079269609
11287,prim_disease_hct_NHL|gvhd_proph_Parent_Q___yes__but_no_agent,0.8687538162787206,0.8687538162787206
1098,hla_high_res_10|dri_score_Very_high,0.8679646022402838,0.8679646022402838
11508,prim_disease_hct_Other_leukemia|tce_div_match_Missing_value,0.8668299106178132,0.8668299106178132
2302,hla_match_a_high|cyto_score_Not_tested,-0.8666668854138633,0.8666668854138633
10420,prim_disease_hct_HD|hepatic_severe_No,-0.8664486321920017,0.8664486321920017
33,dri_score_Very_high,-0.8662695097171232,0.8662695097171232
12887,tce_imm_match_P_H|tce_div_match_HvG_non_permissive,0.865707009447767,0.865707009447767
12463,tce_imm_match_H_B|pulm_moderate_No,-0.865422684930431,0.865422684930431
8397,tbi_status_TBI____Other___cGy__unknown_dose|conditioning_intensity_No_drugs_reported,0.8654160924332058,0.8654160924332058
10918,prim_disease_hct_IPA|cmv_status_pospos,0.8647771167803775,0.8647771167803775
11336,prim_disease_hct_Other_acute_leukemia|tce_imm_match_P_P,0.8646732144359587,0.8646732144359587
10579,prim_disease_hct_HIS|cardiac_No,-0.8643680495841718,0.8643680495841718
6556,cyto_score_Normal|gvhd_proph_CSA___MTX____others_not_MMF_FK_,-0.8641444802023869,0.8641444802023869
8329,tbi_status_TBI____Other___cGy__single|tce_div_match_HvG_non_permissive,0.8641101948099074,0.8641101948099074
1053,hla_high_res_6|hepatic_mild_No,-0.8641077131019999,0.8641077131019999
9404,renal_issue_No|gvhd_proph_CSA___MMF____others_not_FK_,0.8637426448360596,0.8637426448360596
15908,gvhd_proph_No_GvHD_Prophylaxis|pulm_moderate_Not_done,-0.8633973843430334,0.8633973843430334
8518,tbi_status_TBI____Other__unknown_dose|cyto_score_detail_Poor,0.8621229855930953,0.8621229855930953
11283,prim_disease_hct_NHL|gvhd_proph_FKalone,0.8617850845436457,0.8617850845436457
5027,dri_score_N_A___disease_not_classifiable|renal_issue_Not_done,0.8616710542639417,0.8616710542639417
9875,pulm_severe_Not_done|gvhd_proph_Cyclophosphamide_alone,0.8615213844630056,0.8615213844630056
15466,gvhd_proph_CSA___MMF____others_not_FK_|tce_div_match_GvH_non_permissive,-0.8611985017187724,0.8611985017187724
6123,psych_disturb_Yes|prior_tumor_Not_done,0.8610251526557151,0.8610251526557151
8152,tbi_status_TBI____Other___cGy__fractionated|mrd_hct_Positive,-0.860870930103592,0.860870930103592
6825,cyto_score_Other|hepatic_severe_Not_done,-0.8608225581595711,0.8608225581595711
9739,pulm_severe_No|in_vivo_tcd_No,0.8606018104342898,0.8606018104342898
5145,dri_score_N_A___disease_not_classifiable|pulm_moderate_Yes,-0.860391119964361,0.860391119964361
13569,cyto_score_detail_TBD|prior_tumor_Not_done,0.8603769714604937,0.8603769714604937
15425,gvhd_proph_CDselect_alone|donor_related_Multiple_donor__non_UCB_,0.860334251751409,0.860334251751409
15866,gvhd_proph_Missing_value|donor_related_Related,0.8599713584614697,0.8599713584614697
11125,prim_disease_hct_MPN|cmv_status_pospos,0.858844175406175,0.858844175406175
684,hla_high_res_8|gvhd_proph_Other_GVHD_Prophylaxis,-0.8588182944787681,0.8588182944787681
9106,vent_hist_No|prim_disease_hct_MDS,0.8587814776353633,0.8587814776353633
8935,arrhythmia_Yes|gvhd_proph_Parent_Q___yes__but_no_agent,0.8584087429197476,0.8584087429197476
14084,ethnicity_Missing_value|gvhd_proph_Cyclophosphamide_alone,-0.858274582332156,0.858274582332156
10137,prim_disease_hct_ALL|cardiac_No,-0.8582429422765072,0.8582429422765072
6335,cyto_score_Missing_value|arrhythmia_Not_done,-0.8580425746290818,0.8580425746290818
5795,psych_disturb_No|tce_imm_match_H_B,0.8578864070486496,0.8578864070486496
8595,tbi_status_TBI____Other__unknown_dose|pulm_moderate_Yes,0.8576926294283131,0.8576926294283131
7386,diabetes_Not_done|gvhd_proph_FK__MMF____others,0.8573041305910448,0.8573041305910448
11380,prim_disease_hct_Other_acute_leukemia|gvhd_proph_Cyclophosphamide_alone,0.8571183302808485,0.8571183302808485
5436,dri_score_N_A___pediatric|donor_related_Unrelated,0.8559842868818175,0.8559842868818175
1009,hla_high_res_6|in_vivo_tcd_No,0.8558836236021261,0.8558836236021261
7173,diabetes_No|renal_issue_Yes,0.855785481061444,0.855785481061444
9548,renal_issue_Not_done|race_group_Native_Hawaiian_or_other_Pacific_Islander,0.8555626603272326,0.8555626603272326
7236,diabetes_No|hepatic_severe_Not_done,-0.8554154792402252,0.8554154792402252
15826,gvhd_proph_FKalone|tce_div_match_GvH_non_permissive,-0.8552111112617853,0.8552111112617853
5217,dri_score_N_A___non_malignant_indication|cyto_score_detail_Not_tested,-0.8549762160105632,0.8549762160105632
13512,cyto_score_detail_Poor|gvhd_proph_Parent_Q___yes__but_no_agent,0.8549039620094206,0.8549039620094206
14639,in_vivo_tcd_No|pulm_moderate_Not_done,0.8547727549508752,0.8547727549508752
14416,obesity_Yes|gvhd_proph_FK__MTX____others_not_MMF_,0.8541627379951942,0.8541627379951942
8502,tbi_status_TBI____Other__unknown_dose|cmv_status_posneg,0.8536570922136144,0.8536570922136144
15685,gvhd_proph_Cyclophosphamide_alone|cardiac_No,-0.8536192009843033,0.8536192009843033
11403,prim_disease_hct_Other_acute_leukemia|hepatic_mild_No,0.8535633428110907,0.8535633428110907
15724,gvhd_proph_FK__MMF____others|cardiac_No,-0.8535453487563354,0.8535453487563354
15917,gvhd_proph_Other_GVHD_Prophylaxis|sex_match_M_F,-0.8533993386670534,0.8533993386670534
13098,rituximab_Yes|prior_tumor_Not_done,0.8533787179432019,0.8533787179432019
9479,renal_issue_Not_done|tce_imm_match_Missing_value,0.8533777944738892,0.8533777944738892
4190,dri_score_High___TED_AML_case__missing_cytogenetics|gvhd_proph_No_GvHD_Prophylaxis,0.853038126707031,0.853038126707031
8829,arrhythmia_Not_done|hepatic_mild_Yes,-0.8527416138663174,0.8527416138663174
10765,prim_disease_hct_IIS|gvhd_proph_No_GvHD_Prophylaxis,-0.8526759135701197,0.8526759135701197
10386,prim_disease_hct_HD|tce_imm_match_H_H,0.8526714215976995,0.8526714215976995
3734,hla_low_res_8|hepatic_mild_Not_done,0.8525627353657498,0.8525627353657498
11236,prim_disease_hct_NHL|rituximab_No,-0.8522992347187773,0.8522992347187773
10064,prim_disease_hct_ALL|cyto_score_detail_Not_tested,0.8521322616771055,0.8521322616771055
10645,prim_disease_hct_IEA|peptic_ulcer_Yes,0.8520341044139375,0.8520341044139375
14152,ethnicity_Non_resident_of_the_U_S_|gvhd_proph_Cyclophosphamide_alone,0.8515028967845859,0.8515028967845859
